ECG_Max,ECG_SD,ECG_Mean,ECG_Q1,ECG_Q2,ECG_Q3,ECG_AVHR,ECG_IBI,ECG_RMSSD,ECG_pNN20,ECG_pNN50,EDA_SC,EDA_SCL,EDA_SCR,EDA_Max,EDA_SD,EDA_Mean,EDA_Q1,EDA_Q2,EDA_Q3,time_mean,time_max,time_min,time_std,time_skew,time_kurtosis,delta_amp,theta_amp,alpha_amp,beta_amp,delta_psd,theta_psd,alpha_psd,beta_psd,trust level
0.338143151,0.09543023,0.004068778,-0.047811372,-0.010821911,0.049493732,126.8498943,473,385.4337953,1,1,22.98403183,22.95574188,0.096058311,23.4249115,0.202141803,22.98403183,22.81492233,22.95574188,23.06907654,85168.95507,83987.79988,43479.0005,348.340719,1.001291331,4.062167754,15.18173118,12.97913562,4.450715677,5.741566428,118.2057343,181.979497,15.05119766,2.302682853,3
0.338143151,0.095845603,0.004077524,-0.048934442,-0.010278344,0.050457326,134.8314607,445,376.2297297,1,1,22.971605,22.92732239,0.108932152,23.4249115,0.210076942,22.971605,22.79615402,22.92732239,23.06907654,81258.9172,47356.08288,47322.10913,162.4767274,-0.593310656,5.61797047,24.05914834,14.9862029,6.735920485,4.61173727,221.8729839,24.96327502,2.025723528,0.875044481,3
0.341988546,0.09426541,0.005004386,-0.044967756,-0.010709603,0.050234958,131.5926893,455.952381,381.2102438,1,1,22.96060619,22.92732239,0.108932152,23.4249115,0.222877843,22.96060619,22.77103424,22.92732239,23.06907654,86899.33693,47420.27625,16109.91188,154.740533,1.035765494,5.925081882,118.8742455,8.959930526,8.682953143,3.782986149,253.195875,14.73654342,1.020180588,1.203465387,3
0.341988546,0.092869382,0.0025431,-0.045637106,-0.011495753,0.046659101,130.2113078,460.7894737,386.7097677,1,1,22.94183823,22.92732239,0.108932152,23.4249115,0.248460043,22.94183823,22.74787903,22.92732239,23.06907654,52081.3977,79761.12725,55401.72585,77.72972483,0.03483736,4.397876582,41.32286408,6.077154525,4.607862833,2.388003325,230.6941248,381.4839579,3.317336136,0.850911567,3
0.341988546,0.092287022,0.002352564,-0.044156899,-0.011738336,0.045742675,126.5155509,474.25,396.990322,1,1,22.90950462,22.9058075,0.114246902,23.4249115,0.268095289,22.90950462,22.66098022,22.9058075,23.04954529,56259.23804,88299.92288,86782.1075,133.950087,0.402224465,3.316661483,24.32814159,3.663486831,22.75093367,3.904913531,291.605556,41.78004378,2.924068073,0.370445019,3
0.341988546,0.093701729,0.002455999,-0.044055823,-0.01166646,0.045699998,131.661442,455.7142857,379.9111738,1,1,22.82735176,22.8301239,0.104055214,23.40370178,0.244788474,22.82735176,22.59548187,22.8301239,23.02183151,86680.93167,48949.02,79226.54263,86.85549442,-0.370492167,3.448673736,21.55260702,12.22498805,4.117760483,5.880868279,686.3077282,21.41069091,1.600201244,1.448282842,3
0.341988546,0.095031917,0.004480356,-0.044536497,-0.010651204,0.048986104,135.523614,442.7272727,369.8567934,1,1,22.73363003,22.72609711,0.106307678,23.19190979,0.234024004,22.73363003,22.54524231,22.72609711,22.93872833,85708.2752,84540.01475,56160.57375,170.3992695,0.536924999,3.308529637,25.60254727,3.010998013,2.745967454,6.447854232,81.21898279,44.48741121,8.729330923,2.355245923,3
0.341988546,0.095341721,0.003144378,-0.048089893,-0.01166646,0.049177026,133.54531,449.2857143,369.7887911,1,1,22.64752434,22.62313843,0.11916214,23.07258606,0.257078991,22.64752434,22.50448227,22.62313843,22.87582397,56520.47706,47295.34275,60583.52038,41.09448061,-0.127144551,3.484398099,32.71498171,70.83930254,3.159007596,5.716661263,736.6855663,58.21043252,5.194444863,1.556022049,3
0.341988546,0.093824188,0.002186853,-0.049098411,-0.011998889,0.048473983,129.6296296,462.8571429,364.518518,1,1,22.57337631,22.56565094,0.119077835,23.07258606,0.28329064,22.57337631,22.3664856,22.56565094,22.79535294,88391.63006,48444.31213,49594.42563,73.92001201,0.834040315,2.76012108,11.80220976,13.56946913,2.594115417,5.848744264,246.0100669,33.01154253,2.396163052,2.325229769,3
0.341988546,0.094166884,0.003699517,-0.049399394,-0.01166646,0.050574126,130.6376361,459.2857143,351.4398953,1,1,22.47263741,22.52655029,0.096088943,23.07258606,0.302574424,22.47263741,22.2208786,22.52655029,22.66082764,75678.36665,63111.80175,84721.53088,46.12271849,0.414076041,4.356454508,65.52949374,11.98742318,2.645728183,3.034342114,848.95114,11.67681556,3.651841589,2.362338263,3
0.341988546,0.091027713,-0.000427836,-0.052251994,-0.015215364,0.044163637,129.471891,463.4210526,337.5545223,1,1,22.35475063,22.41462708,0.104162903,22.91572571,0.314260454,22.35475063,22.12310791,22.41462708,22.59525299,84938.77251,87104.65925,38146.15988,72.37629452,0.922157394,4.128333391,32.37212556,10.558037,2.874702136,3.909391055,361.6688552,67.85701521,2.043081199,0.67219717,3
0.341988546,0.088898597,0.000446928,-0.049230933,-0.013696972,0.043040567,127.9317697,469,332.5479783,0.947368421,0.947368421,22.24134533,22.25906372,0.136198616,22.74909973,0.335977398,22.24134533,21.99625015,22.25906372,22.54524231,49626.75802,89086.38825,19833.18325,378.1864412,0.045716985,3.310233873,34.74996917,6.886296524,4.263746257,3.727673112,7194.691789,43.99669902,7.077516247,1.659895669,3
0.331198081,0.087695749,0.003342465,-0.046953345,-0.010597296,0.046742208,132.7713383,451.9047619,317.7695706,0.95,0.95,22.12015224,22.16064453,0.140098648,22.66075134,0.376174981,22.12015224,21.78401947,22.16064453,22.50444412,66349.53262,86103.19313,49628.00688,63.57776231,0.868431739,4.144130816,18.76770025,11.02973955,3.881455088,12.32596154,272.4900226,19.07773471,2.242671317,0.812031003,3
0.331198081,0.088131283,0.003161503,-0.046953345,-0.011531691,0.047339682,141.1764706,425,282.5251397,0.954545455,0.954545455,22.03068176,22.07756042,0.14012619,22.66075134,0.378854801,22.03068176,21.74999237,22.07756042,22.36618042,47210.50688,20827.38038,69107.49813,61.29588909,0.354359611,3.450915553,14.48749685,11.21998463,4.432431345,7.014127396,339.1805522,23.55756781,9.19914039,0.410511547,3
0.308592911,0.08589685,0.000488248,-0.04461062,-0.012627808,0.045138463,123.2665639,486.75,354.6996506,1,1,24.3720697,24.56108093,0.193410263,24.99961853,0.670484713,24.3720697,23.86636734,24.56108093,24.99961853,47254.26022,85447.03313,49618.60488,38.37343756,0.107046427,4.42343624,17.75127573,8.417513692,4.684049051,4.049661216,401.1576145,25.41677925,2.46800385,0.86793151,3
0.308592911,0.085846354,0.002676983,-0.041445806,-0.010952187,0.046409779,127.1186441,472,378.4646963,1,1,24.17355598,24.24552917,0.292626648,24.99961853,0.745104262,24.17355598,23.45302582,24.24552917,24.99961853,62906.07803,84731.91,79448.84687,186.2361399,-0.232524766,3.422653567,30.70881692,25.09748991,3.50713575,3.522201998,522.8739299,16.19346143,3.858080737,0.519011035,3
0.308592911,0.084538811,0.004067471,-0.039552309,-0.008526354,0.046535563,123.7785016,484.7368421,383.2373068,1,1,23.96111366,24.02610779,0.317736435,24.99961853,0.781699936,23.96111366,23.13152313,24.02610779,24.75715637,20220.56259,66023.10125,64262.24275,47.60915768,4.212977178,2.279722658,25.39539041,10.50871241,4.409148263,3.943725372,99.59742291,18.05986624,4.583375017,1.559653305,3
0.303049434,0.084473596,0.003143745,-0.03994763,-0.009981854,0.045980766,119.4968553,502.1052632,402.4715311,1,1,23.71985306,23.59199524,0.41942337,24.99961853,0.796736931,23.71985306,23.02064896,23.59199524,24.41673279,13931.97744,76155.53413,27995.08838,93.87501665,0.16077705,4.062167754,32.42586875,10.24969919,4.339289428,4.349460814,268.1382007,17.78263604,57.30960384,3.670862528,3
0.303049434,0.08361544,0.00359667,-0.038999758,-0.008944136,0.045666306,122.1864952,491.0526316,389.9198636,1,1,23.44432171,23.24058533,0.438623009,24.9294281,0.784593069,23.44432171,22.88692474,23.24058533,24.16349411,66874.48546,47350.47825,49678.67837,78.9875119,-1.770000832,2.805688922,25.26446582,8.609634962,7.510083372,10.18697079,126.7493335,47.56034946,3.711853679,2.480102286,3
0.303049434,0.083561608,0.001356122,-0.040704579,-0.010242406,0.04217131,127.8636121,469.25,376.8917198,1,1,23.16334351,23.06148529,0.367598839,24.56077576,0.771362206,23.16334351,22.5850296,23.06148529,23.86610031,57578.16559,40946.732,20028.37775,676.3277773,0.625106108,3.11227817,33.09424892,6.212140214,11.25351032,2.602406645,101.9675789,269.9183791,7.503007136,1.022981045,3
0.303049434,0.083223442,0.002965046,-0.038083332,-0.009370903,0.043903085,121.6,493.4210526,375.8305617,1,1,22.89806221,22.97080994,0.273510857,24.245224,0.751136825,22.89806221,22.22824097,22.97080994,23.45172882,88056.38483,86559.03425,85675.34475,56.76838399,0.365192924,3.709766982,88.04597247,3.404534687,2.493018058,6.638783158,1660.639528,16.25033438,1.527284249,1.349180982,3
0.303049434,0.084475693,0.00351372,-0.038696529,-0.008135525,0.045699998,124.4813278,482,385.9080201,1,1,22.6384761,22.73925781,0.260694427,24.02610779,0.720581246,22.6384761,21.95159912,22.73925781,23.13037872,77627.52651,69394.329,43470.31588,148.7329901,0.032341594,3.734871452,236.6432427,6.274809912,9.649372974,4.371440367,105.9893659,5.899278659,1.237939544,0.779543968,3
0.303049434,0.085066051,0.002806738,-0.041899527,-0.009546102,0.046115535,121.6,493.4210526,385.737029,1,1,22.37958973,22.39673615,0.306063995,23.58970642,0.704585768,22.37958973,21.77997589,22.39673615,23.02053452,56261.12322,66480.9835,16332.1427,606.2320556,0.583744517,5.981853754,33.29368572,15.00818861,3.723678029,7.581139407,1461.63034,12.76976209,4.060514391,11.57635347,3
0.303049434,0.084251607,0.002888659,-0.041225684,-0.008989059,0.045720214,118.616145,505.8333333,366.337196,1,1,22.13579754,22.08530426,0.342754517,23.24119568,0.719961543,22.13579754,21.55538559,22.08530426,22.88639069,37575.30244,86571.41713,56178.76713,56.49668802,0.47555633,5.004353911,42.70053732,5.873596866,7.641223692,3.651220271,354.1236975,144.0251651,2.385645017,2.359368276,3
0.303049434,0.084193721,0.005012544,-0.038213608,-0.008526354,0.047449743,115.6773212,518.6842105,368.6141463,0.944444444,0.944444444,21.90769398,21.81541443,0.357721863,23.0683136,0.727877472,21.90769398,21.25843048,21.81541443,22.58464813,21945.86536,87713.48725,81092.35275,209.1654571,0.688319302,6.027194206,34.36354215,11.22565897,7.668790426,3.359725329,423.8574664,26.69507085,1.420904675,0.5163079,3
0.295520367,0.083267425,0.003257431,-0.038927881,-0.00912832,0.045354093,117.0731707,512.5,368.9850945,0.941176471,0.941176471,21.68042976,21.67133331,0.304337311,23.02558899,0.702164516,21.68042976,20.97309113,21.67133331,22.22808838,46997.19023,59528.83388,85337.89438,60.85577792,0.626966443,4.216151373,39.0446625,70.11938065,4.753535691,2.670252755,213.9733167,17.44927445,19.40110169,1.927898999,3
0.27929424,0.084265619,0.002687046,-0.039725262,-0.010314283,0.04533837,126.984127,472.5,344.0318223,0.947368421,0.947368421,21.43519356,21.41391754,0.301194,22.73902893,0.669461143,21.43519356,20.8690834,21.41391754,21.95114136,19962.6634,81492.8115,84140.23237,74.70865651,0.056429515,6.645786872,26.50515681,8.285226601,3.972726091,5.29740777,152.8598913,56.41299846,2.371749313,1.720241129,3
0.27929424,0.084359047,0.002293796,-0.041811927,-0.011545168,0.045194616,127.2534464,471.5,341.7428242,0.947368421,0.947368421,21.20379501,21.11999512,0.315160103,22.39555359,0.629450261,21.20379501,20.78683853,21.11999512,21.7798996,81797.6647,52326.42888,69276.37075,73.19460385,0.628276034,3.574526249,19.17377508,15.05303797,2.767927058,7.207975835,370.8582983,23.89845946,1.770402789,0.443683313,3
0.27929424,0.083863709,0.002099599,-0.040679872,-0.012165103,0.044053577,128.6370597,466.4285714,329.1390284,0.95,0.95,20.99656818,20.91690063,0.292184982,22.08518982,0.593695248,20.99656818,20.39857864,20.91690063,21.55427933,84441.94815,52250.47513,40605.07913,72.81905921,0.02509573,5.243080363,86.1628475,13.72653788,3.576773547,3.305919733,61.59153776,14.60777726,3.937499261,0.44421566,3
0.27929424,0.083420408,0.002817331,-0.039770184,-0.011262154,0.045322647,130.5699482,459.5238095,319.7518569,0.95,0.95,20.79941971,20.83839417,0.225175438,21.82487488,0.576279952,20.79941971,20.27877808,20.83839417,21.25682831,84290.0851,85424.47363,86826.90038,41.95633934,-0.249365009,4.65189321,188.19164,9.366187072,9.658364945,5.311186762,26546.54301,19.07773471,2.673727425,0.848148206,3
0.27929424,0.084057871,0.003523787,-0.039078373,-0.010965664,0.045742675,135.0482315,444.2857143,321.2261664,0.95,0.95,20.60241718,20.53859711,0.271278572,21.67900085,0.549889595,20.60241718,20.17311096,20.53859711,20.97301483,69607.26583,48960.1255,33984.27599,869.541814,0.089178088,5.938924646,26.27897158,11.57906779,4.135756937,2.684683697,472.2001076,23.80953834,8.573017197,0.876144444,3
0.27929424,0.083513087,0.002392114,-0.040423812,-0.011262154,0.045003694,135.2657005,443.5714286,324.3474218,0.95,0.95,20.41384846,20.33355713,0.260262222,21.41319275,0.511504935,20.41384846,19.96650696,20.33355713,20.86881638,59068.73107,42907.74975,47082.25188,66.24589088,1.222929565,4.098862253,29.04854337,6.126101681,3.080043477,3.411008204,755.8818408,148.4513296,0.953414324,0.719178592,3
0.289707352,0.082973758,0.002491056,-0.038954835,-0.011316062,0.043204535,140,428.5714286,330.7661561,1,1,20.25860573,20.19577026,0.230755501,21.11961365,0.465984654,20.25860573,19.83222961,20.19577026,20.78672409,61288.46623,87134.72375,43479.0005,46.5635311,0.219817104,3.077111391,26.38796633,9.349118805,2.667801343,3.712241242,113.8223434,50.53251524,4.731435869,0.856351173,3
0.289707352,0.083372598,0.002844936,-0.039453478,-0.011185786,0.045336123,136.6459627,439.0909091,298.2748014,0.952380952,0.952380952,20.11799866,20.11062622,0.190871201,20.92552185,0.435327206,20.11799866,19.72755432,20.11062622,20.39815903,21903.65176,14530.95985,81736.6445,62.94770037,0.273990122,2.616004474,29.78420154,25.69689471,2.635393697,3.537427688,131.3895146,13.16387369,27.28400585,0.56758363,3
0.289707352,0.083581683,0.003528644,-0.040891009,-0.011262154,0.046663593,137.2141372,437.2727273,308.683842,0.952380952,0.952380952,19.97041847,19.85485077,0.229548378,20.89195251,0.409386085,19.97041847,19.6515274,19.85485077,20.27832031,88016.21413,49250.16913,69345.49275,79.71582176,0.645998703,6.284115325,14.71029568,13.00267835,3.557648752,2.435482034,267.1450305,19.32429087,4.242940838,1.068344911,3
0.372383335,0.102358965,0.00252208,-0.053473895,-0.008521861,0.049574593,175.4916793,341.8965517,198.2287639,0.821428571,0.75,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,85863.73074,50093.65675,52727.76475,41.85354781,0.001144073,4.127018632,35.91203111,9.217399849,4.22365763,3.69270631,92.39805751,33.67307424,1.42514431,1.072210541,3
0.372383335,0.100979622,0.003759884,-0.050675202,-0.008449985,0.0482606,187.8787879,319.3548387,150.8724627,0.733333333,0.533333333,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,18074.95669,38953.47913,52591.32263,61.34374164,1.28688498,2.852664402,52.82844206,6.527401835,5.806560379,3.715917471,52.98603951,10.71864743,4.009795655,0.992386832,3
0.372383335,0.098191362,0.003116212,-0.048658167,-0.008207402,0.046688301,195.5835962,306.7741935,128.6079313,0.733333333,0.533333333,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,14119.77895,17034.57631,34135.98008,53.35067393,0.358092145,3.550987248,96.56183921,14.71062731,6.111732157,4.0618252,480.1326995,26.48924205,89.80907583,1.007370224,3
0.377684229,0.097382691,0.003217836,-0.048981611,-0.007169684,0.046971315,187.9895561,319.1666667,153.4095263,0.75862069,0.586206897,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,66877.68339,86103.19313,46675.02888,327.7079703,0.536924999,2.661769986,29.83912273,9.920978911,2.779565912,2.474323907,421.7558229,20.60295102,21.88099197,0.739613376,3
0.377684229,0.097646405,0.004527939,-0.049062472,-0.006450919,0.050068744,189.9897855,315.8064516,165.7608719,0.766666667,0.566666667,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,77606.80643,22427.31639,59108.53038,155.440489,0.387416227,2.422935015,43.5665387,9.823927287,25.58818753,2.898792901,217.3612022,31.47409594,2.661079505,3.051338754,3
0.377684229,0.097760978,0.003685029,-0.050576372,-0.008157987,0.05058311,183.3927662,327.1666667,190.9955768,0.793103448,0.586206897,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,59066.35823,60294.009,18007.80086,69.90815307,0.526769963,2.952211881,27.22985161,20.11895884,3.513219139,4.906189841,52.68647747,117.0513106,1.161364272,0.928201705,3
0.377684229,0.097042878,0.002996861,-0.05156692,-0.009087889,0.05095597,181.8181818,330,197.538423,0.785714286,0.571428571,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,27837.52969,69809.74775,81643.586,310.4892018,-0.288442613,4.640003776,21.9969866,19.35201256,4.004076322,3.461609019,246.7535971,9.546134114,24.68388213,1.680951606,3
0.377684229,0.096647045,0.00074045,-0.052519284,-0.01217858,0.04670627,183.6734694,326.6666667,192.1412741,0.807692308,0.576923077,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,42806.37535,13771.75846,54508.84138,53.79182971,0.102290622,2.923833855,19.67667583,35.8298629,2.973052466,7.577375116,96.12429632,21.31949867,4.464083212,0.54122455,3
0.377684229,0.095163462,0.002251748,-0.049062472,-0.009887516,0.046057135,180.6853583,332.0689655,197.3484952,0.821428571,0.607142857,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,69181.82781,40251.92625,70537.68925,167.6509226,0.98432517,4.196634426,69.95472734,25.69689471,3.510976386,3.883208941,169.8976333,5.91157279,4.977292433,0.444117208,3
0.377684229,0.094505195,0.003174728,-0.048110108,-0.007475159,0.047200421,181.5336463,330.5172414,196.4051934,0.75,0.535714286,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,49906.68238,84827.51675,85262.07038,59.30211234,0.551250633,4.002045324,24.82698007,16.04133895,4.776893998,6.937316546,284.0180974,15.45547482,12.6794527,1.343940292,3
0.377684229,0.095888239,0.004550598,-0.04787651,-0.006769871,0.051611843,176.7394617,339.4827586,213.271708,0.75,0.607142857,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,52947.88741,39007.55125,87488.92388,44.00024678,1.359497009,3.454870297,26.96484965,10.51909923,3.021685032,5.061832804,232.2826147,62.00069518,3.738690657,0.942129933,3
0.377684229,0.095121264,0.002906426,-0.049783484,-0.009092381,0.050419142,170.1680672,352.5925926,233.6108697,0.769230769,0.615384615,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,16741.3395,37772.08775,14123.94838,76.61054321,0.163317141,6.246836503,27.03021732,13.59135299,4.042758357,5.136539559,446.7589996,48.04974865,12.35500036,0.903681323,3
0.377684229,0.095433636,0.002715455,-0.049990129,-0.010386159,0.04917478,165.693043,362.1153846,235.0234031,0.76,0.64,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,55944.07873,84827.51675,53801.22662,191.131493,-0.128168225,4.270819486,10.5627063,7.850631888,3.70509625,6.677314997,176.1606332,110.5619509,1.879245739,1.507581159,3
0.375581841,0.096905209,0.002367914,-0.050434865,-0.011298093,0.049251148,165.3905054,362.7777778,234.2972307,0.807692308,0.692307692,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,13463.09693,52362.09588,85606.088,108.1421679,-0.200885619,8.408931198,28.73927283,9.171489927,2.336252504,4.085457425,103.7879108,321.7682583,4.161724277,1.401270608,3
0.375581841,0.097560547,0.002846953,-0.050252928,-0.011374461,0.050994154,166.3113006,360.7692308,238.69646,0.8,0.72,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,86946.67981,20581.16988,84399.54975,71.76128563,2.239630363,2.499698986,21.81877314,7.503764218,4.222957247,4.004518926,246.7337682,128.0125708,4.942923366,0.649844286,3
0.371952076,0.09822446,0.001565067,-0.051676981,-0.013081529,0.050517972,167.3819742,358.4615385,232.8862383,0.8,0.72,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,48764.50961,14332.2176,87921.70213,55.56373713,0.139041462,5.914613321,43.8437061,6.98960961,7.205141954,5.992077854,344.6977545,42.53443153,4.047446094,5.867580905,3
0.371952076,0.098073487,0.001965841,-0.05101437,-0.01296473,0.049644223,163.6935992,366.5384615,249.295006,0.8,0.72,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,87750.90735,20477.83125,19829.53363,48.84078135,-0.004889023,4.464843214,27.44666134,39.2570836,13.69489578,3.01714163,571.022008,30.20595773,12.50120404,1.218723548,3
0.371952076,0.098320827,0.003624168,-0.049451055,-0.009141797,0.05178255,159.9179908,375.1923077,259.0424676,0.8,0.76,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,56251.26029,85711.83388,49678.67837,46.49344731,0.919776231,4.944390441,21.68731809,6.555382605,9.649372974,4.474086989,289.5494934,191.3702373,6.993568507,0.523563203,3
0.371952076,0.100235771,0.002464152,-0.051416429,-0.012070765,0.053071835,154.6391753,388,280.3178999,0.958333333,0.916666667,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,27795.72751,84799.06063,16503.06531,156.2800842,0.327040473,11.98576344,41.98892966,10.088068,3.127165229,3.219321612,33.13937575,63.94348358,3.080555917,2.285327139,3
0.371952076,0.09980171,0.0024048,-0.051504028,-0.012362764,0.051562428,153.4526854,391,274.3515081,0.958333333,0.958333333,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,17166.48381,85647.06738,47122.20463,140.9457309,0.220971384,3.270981593,45.63671883,10.24969919,7.709325719,6.75869104,305.9624327,30.24619638,1.420904675,1.93995729,3
0.371952076,0.099633499,0.002584694,-0.05131086,-0.01239421,0.051757842,164.556962,364.6153846,247.9899191,0.84,0.8,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,85215.84106,57735.22338,86825.40438,326.4205376,-0.282850825,2.231113778,41.36853595,7.704256238,3.413011278,3.201992763,203.1909,14.47881151,2.659085397,0.740286486,3
0.386462151,0.104437746,0.001259517,-0.056254618,-0.015988036,0.056229911,157.5630252,380.8,247.5,0.875,0.666666667,21.81181286,21.66687012,0.271323624,22.74604797,0.475672816,21.81181286,21.40592575,21.66687012,22.23566055,56726.24416,17172.22168,19100.78605,36.17011538,-1.656812124,4.641843868,38.54835725,6.035427404,4.065820613,2.553603056,138.2529136,33.30880864,4.016800573,1.03188134,3
0.386462151,0.103658855,0.001728096,-0.054720503,-0.015633146,0.054302721,145.0151057,413.75,233.9081946,0.956521739,0.695652174,21.65458778,21.63223267,0.190196037,22.51861572,0.435816193,21.65458778,21.25793457,21.63223267,21.95617676,85215.84106,52993.9845,24767.00188,55.1302524,0.005491503,3.120712652,26.24911094,10.45583012,4.975324827,4.047239959,249.2778993,42.28804116,10.48560132,0.744068896,3
0.386462151,0.103372434,0.001751371,-0.054199398,-0.014685274,0.053624386,147.314578,407.2916667,282.275305,0.956521739,0.739130435,21.49876099,21.48704529,0.177439842,22.3487854,0.408299277,21.49876099,21.16176605,21.48704529,21.7590332,46961.95439,48917.90763,81030.674,61.3262478,0.058141552,4.666538782,19.95374209,9.938720964,4.202014095,3.218704622,179.2776425,30.30621342,3.900836939,1.844723443,3
0.386462151,0.102771271,0.002978137,-0.050738094,-0.011414892,0.054302721,147.4654378,406.875,293.1426422,0.956521739,0.782608696,21.3414743,21.33361816,0.170649796,22.14988708,0.393849021,21.3414743,21.06651306,21.33361816,21.64915085,85708.2752,56487.39988,49617.27238,256.5113311,1.077118407,4.620785819,29.50469953,9.13525891,3.298699013,4.650078302,458.2450907,663.9388777,2.704951419,0.493578365,3
0.386462151,0.104897934,0.005759264,-0.050482034,-0.010085176,0.061000715,140.3865717,427.3913043,340.3674485,0.954545455,0.818181818,21.19280369,21.22398376,0.154298706,21.85752869,0.40275103,21.19280369,20.88281631,21.22398376,21.59826279,77946.39359,47264.19988,81085.1235,35.54658643,0.081035276,4.609814046,61.97466603,24.31356076,8.105492177,4.143134532,27049.38347,41.4243166,5.183316122,2.645354321,3
0.386462151,0.105628181,0.00468834,-0.051735381,-0.010085176,0.060684009,134.1853035,447.1428571,342.9723021,0.95,0.8,21.04975773,21.12464905,0.144828873,21.66862488,0.431121929,21.04975773,20.69160461,21.12464905,21.4046669,59054.57267,86854.53313,87283.65725,62.06521444,0.621377151,2.954584708,26.09223401,21.61591609,3.692967746,5.898900521,693.517119,28.59155588,3.572603369,3.559411366,3
0.386462151,0.104923913,0.003714018,-0.053240296,-0.011320554,0.05908251,135.9423275,441.3636364,366.6547617,0.952380952,0.80952381,20.89753468,20.97465515,0.161303749,21.64802551,0.461702002,20.89753468,20.51048279,20.97465515,21.25656128,52780.42085,56069.20175,85169.42013,60.44549893,0.081257483,3.767928533,39.94229201,6.922365775,4.803898354,7.697257996,121.1938891,27.61835293,1.094394498,0.825506284,3
0.377100232,0.10322124,0.000444372,-0.054190414,-0.01483352,0.053020174,128.0683031,468.5,401.280844,1,0.894736842,20.73223976,20.76019287,0.197795258,21.49391174,0.483548174,20.73223976,20.32684326,20.76019287,21.16153717,35580.71283,48767.47875,84397.55188,107.4069239,0.526718962,2.71152702,28.30196764,6.674491912,5.084934141,2.952943042,57.69352199,82.95502281,2.889024104,0.865622741,3
0.377100232,0.102804208,0.001896319,-0.050378711,-0.013023129,0.053469402,125.2059308,479.2105263,415.2258422,1,0.944444444,20.56934444,20.56968689,0.219349937,21.34788513,0.502446885,20.56934444,20.11154175,20.56968689,21.06651306,47225.49723,87161.5215,85700.6475,69.49368205,0.786979216,3.051958379,64.05270236,7.451979825,5.781049585,3.856839709,613.7491461,34.28002581,2.41033742,2.317258405,3
0.377100232,0.105022204,0.002122676,-0.050738094,-0.012371748,0.054399305,136.293237,440.2272727,369.8761054,0.904761905,0.80952381,20.40704556,20.41194916,0.220747719,21.22337341,0.510176767,20.40704556,19.90268707,20.41194916,20.88254929,52123.13333,84770.23725,63304.90238,61.33204079,0.734892623,3.952064741,26.12436125,20.21375039,12.74792087,3.922973988,258.715034,21.44220391,1.945285489,0.393171399,3
0.377100232,0.107949779,0.001405317,-0.055291023,-0.01223698,0.058992665,130.977131,458.0952381,375.8091271,0.9,0.85,20.27071308,20.23387909,0.225908012,21.1341095,0.475481785,20.27071308,19.83482361,20.23387909,20.69129944,83811.2104,48954.52888,24296.76378,86.88935319,1.672617073,2.963588411,107.7708896,5.965167997,3.001014545,2.851355602,481.8595468,591.9367062,1.767068873,0.357431985,3
0.499838398,0.113308066,0.004553369,-0.056658924,-0.011230708,0.063271565,147.0137825,408.125,321.8830465,0.869565217,0.739130435,20.26473892,20.23387909,0.219933853,21.563797,0.478610643,20.26473892,19.83482361,20.23387909,20.64811707,59066.35823,57693.32163,34317.23158,1431.295492,-0.554897285,3.12653949,38.94401209,16.16827041,2.364013622,16.25357993,495.2120207,80.05746292,3.997564456,2.480102286,3
