ECG_Max,ECG_SD,alpha_psd,ECG_Mean,ECG_Q1,delta_amp,ECG_Q2,ECG_Q3,beta_amp,ECG_AVHR,ECG_IBI,theta_psd,ECG_RMSSD,time_std,theta_amp,ECG_pNN20,ECG_pNN50,beta_psd,EDA_SC,EDA_SCL,alpha_amp,EDA_SCR,EDA_Max,EDA_SD,delta_psd,EDA_Mean,EDA_Q1,EDA_Q2,EDA_Q3,time_mean,time_max,time_min,time_skew,time_kurtosis,trust level
0.433837771,0.106974584,12.32416491,-0.000454399,-0.063015504,43.28018013,-0.017061692,0.053294203,4.755540613,154.3209877,388.8,93.62626368,262.942088,83.13635578,18.5123739,0.875,0.875,1.395225626,24.99961853,24.99961853,7.450794615,0,24.99961853,3.55E-15,581.1083274,24.99961853,24.99961853,24.99961853,24.99961853,85338.48076,85649.11838,85180.39538,0.625849635,3.562151852,3
0.433837771,0.107659803,10.9567573,0.004582673,-0.058231223,38.31725018,-0.012205534,0.059819245,4.630469496,152.866242,392.5,79.51416393,258.1855585,91.30176282,17.04396445,0.869565217,0.869565217,1.320374143,24.99961853,24.99961853,7.030668179,0,24.99961853,3.55E-15,456.2256509,24.99961853,24.99961853,24.99961853,24.99961853,85356.83859,85721.77313,85191.91225,0.889032575,4.397876582,3
0.433837771,0.108389324,12.3292494,0.005979279,-0.057889809,44.05077227,-0.009056443,0.062287755,4.780378572,147.9198767,405.625,93.0956867,250.7098618,112.1752366,18.40960153,0.869565217,0.869565217,1.40856809,24.99961853,24.99961853,7.452091568,0,24.99961853,3.55E-15,601.0575874,24.99961853,24.99961853,24.99961853,24.99961853,85373.17457,85784.55325,85166.65925,0.801840278,4.217409698,3
0.433837771,0.10821991,15.50042369,0.003846482,-0.063121073,46.78380739,-0.012205534,0.060686256,5.044939133,155.5915721,385.625,128.595657,247.4698049,117.8021392,21.94813677,0.869565217,0.869565217,1.586564896,24.99961853,24.99961853,8.339807589,0,24.99961853,3.55E-15,672.7932685,24.99961853,24.99961853,24.99961853,24.99961853,85387.59419,85797.1225,85153.48888,0.757054849,3.933465615,3
0.348376573,0.10016249,9.278150851,0.00318897,-0.045947074,40.95391204,-0.013584665,0.053125743,4.169154361,132.0754717,454.2857143,93.64832481,359.3135817,62.81210106,18.47551008,1,1,1.035365961,24.99961853,24.99961853,6.537427274,0,24.99961853,3.55E-15,522.8739299,24.99961853,24.99961853,24.99961853,24.99961853,86111.97676,86355.76813,85980.2405,0.80744471,4.672037537,3
0.36491716,0.101544815,9.428653346,0.004749723,-0.048435799,41.51762494,-0.014042878,0.055064163,4.21368512,132.4224908,453.0952381,92.70976307,363.0478619,61.255771,18.38566219,1,1,1.057266956,24.99961853,24.99961853,6.579269899,0,24.99961853,3.55E-15,538.4649793,24.99961853,24.99961853,24.99961853,24.99961853,86119.95044,86355.76813,85994.58538,0.858631723,4.629261068,3
0.406318043,0.107759977,8.972405261,0.007669401,-0.049403886,40.76171131,-0.013059068,0.061335391,4.180546765,141.5384615,423.9130435,87.18558148,343.6286976,58.95904109,17.80946385,0.954545455,0.954545455,1.041395859,24.99961853,24.99961853,6.423571218,0,24.99961853,3.55E-15,519.7172144,24.99961853,24.99961853,24.99961853,24.99961853,86123.68108,86355.76813,86000.3595,0.858882665,4.942047162,3
0.406318043,0.10799708,8.890592974,0.001519236,-0.059210541,41.42286766,-0.015592715,0.055043948,4.140578572,144.9752883,413.8636364,88.05343694,338.3749681,61.18856272,17.90559873,0.952380952,0.952380952,1.022814275,24.99961853,24.99961853,6.386188318,0,24.99961853,3.55E-15,537.5325352,24.99961853,24.99961853,24.99961853,24.99961853,86127.93125,86356.31263,86000.96588,0.799305357,4.468774724,3
0.406318043,0.110865836,9.182996508,-0.000328903,-0.065162816,42.58754271,-0.016590002,0.055221393,4.285411147,144.2760063,415.8695652,89.92931346,329.9294002,518.1047223,18.08859518,0.954545455,0.954545455,1.093848409,24.99961853,24.99961853,6.523400251,0,24.99961853,3.55E-15,571.022008,24.99961853,24.99961853,24.99961853,24.99961853,86234.12749,89050.49663,85994.356,1.354378793,6.537703682,3
0.406318043,0.111971735,2041.6981,0.002966192,-0.063909469,180.2468296,-0.01487395,0.062521353,28.86287993,144.8058762,414.3478261,8652.286837,325.8764406,636.5569743,80.74174384,0.954545455,0.954545455,300.0451789,24.99961853,24.99961853,40.93444841,0,24.99961853,3.55E-15,46868.31881,24.99961853,24.99961853,24.99961853,24.99961853,86364.11653,89050.49663,85994.356,1.086526883,4.884454453,3
0.406318043,0.113096004,2206.035766,0.003270638,-0.067638064,193.0051445,-0.015687053,0.064136329,29.83074091,147.314578,407.2916667,9263.758552,322.3858072,665.1034279,81.73974548,0.956521739,0.956521739,316.3318075,24.99961853,24.99961853,41.94158183,0,24.99961853,3.55E-15,57672.36695,24.99961853,24.99961853,24.99961853,24.99961853,86453.7192,89036.87438,85969.98525,0.844257105,4.406712252,3
0.406318043,0.111890688,2120.174068,0.002805665,-0.066530716,185.5970614,-0.017142553,0.063907223,29.05368472,146.263911,410.2173913,8859.234479,312.562721,672.2518383,78.7989328,0.954545455,0.954545455,302.8144136,24.99961853,24.99961853,40.53533236,0,24.99961853,3.55E-15,55905.81609,24.99961853,24.99961853,24.99961853,24.99961853,86527.61379,89029.75325,85951.32225,0.539039885,4.165299288,3
0.406318043,0.111215507,2037.633853,0.003044465,-0.065360476,182.8320019,-0.017120092,0.063907223,28.49404298,146.7304625,408.9130435,8497.640688,307.9163848,669.0586284,76.48015131,0.954545455,0.954545455,290.2082507,24.99961853,24.99961853,39.35357483,0,24.99961853,3.55E-15,54408.83136,24.99961853,24.99961853,24.99961853,24.99961853,86589.53665,89029.75325,85920.27725,0.258357313,3.812974862,3
0.406318043,0.110989375,1967.83424,0.002282242,-0.064980878,181.7533996,-0.017955656,0.062829075,28.13607234,146.7304625,408.9130435,8193.717072,305.3965381,651.8958988,75.67862008,0.954545455,0.954545455,279.1891807,24.99961853,24.99961853,38.94692033,0,24.99961853,3.55E-15,53253.43684,24.99961853,24.99961853,24.99961853,24.99961853,86645.80393,89007.4465,85916.917,0.180485108,3.183245594,3
0.406318043,0.110068895,1912.594121,0.002337977,-0.065360476,183.6395468,-0.016365388,0.059617092,27.76420998,146.4158617,409.7916667,7954.671197,301.4115344,631.6108156,76.3606777,0.956521739,0.956521739,269.9538526,24.99961853,24.99961853,39.00697815,0,24.99961853,3.55E-15,52496.10532,24.99961853,24.99961853,24.99961853,24.99961853,86707.78298,89086.38825,85915.96575,0.468387136,3.700967783,3
0.406318043,0.107998668,1871.751156,0.001319977,-0.063866792,188.114668,-0.01658551,0.056535386,27.58726789,144.4270016,415.4347826,7776.945105,315.7386721,597.6017249,77.41339267,0.954545455,0.954545455,262.7475348,24.99961853,24.99961853,39.04675969,0,24.99961853,3.55E-15,52161.87192,24.99961853,24.99961853,24.99961853,24.99961853,86759.89207,89086.38825,85915.96575,0.60372151,3.803552688,3
0.358636948,0.101592746,1844.538143,-0.000711784,-0.060778347,196.4564289,-0.016697817,0.05146809,27.30867859,140.5750799,426.8181818,7644.824831,329.4963689,555.9851813,76.65976204,1,1,257.5533918,24.99961853,24.99961853,38.72097156,0,24.99961853,3.55E-15,52338.38483,24.99961853,24.99961853,24.99961853,24.99961853,86805.61042,89086.38825,85907.582,0.685244659,3.839206426,3
0.428824383,0.100913426,952.1469504,0.002510427,-0.053166173,170.1955367,-0.014595429,0.053536787,20.03756407,142.194745,421.9565217,3939.773149,335.7945124,500.78182,60.12868749,1,1,121.9964505,24.99961853,24.99961853,29.66957645,0,24.99961853,3.55E-15,34340.4293,24.99961853,24.99961853,24.99961853,24.99961853,86845.31976,89086.38825,85907.582,0.922157394,4.4493501,3
0.428824383,0.097997704,13.86046008,0.003394356,-0.05175335,59.17216508,-0.01455949,0.053157189,4.74335695,145.7233369,411.7391304,99.12548057,319.3583766,328.411622,19.34448152,0.954545455,0.863636364,1.471275529,24.99961853,24.99961853,7.63387951,0,24.99961853,3.55E-15,1065.748743,24.99961853,24.99961853,24.99961853,24.99961853,86777.60116,88024.86538,86374.8965,0.959951628,4.215024006,3
0.428824383,0.097555363,8.533844277,0.002639163,-0.054913671,57.44434897,-0.013629588,0.054940625,4.120326569,145.4928835,412.3913043,96.39784784,322.1765467,235.4217096,18.87515506,0.954545455,0.863636364,1.005732007,24.99961853,24.99961853,6.42612028,0,24.99961853,3.55E-15,1020.333229,24.99961853,24.99961853,24.99961853,24.99961853,86687.45334,87453.13338,86334.67663,0.891727693,4.030373721,3
0.428824383,0.095942575,8.949666152,0.002207517,-0.053478387,56.89504669,-0.012883869,0.05434989,4.143254434,146.4968153,409.5652174,100.6211708,318.9275352,197.4895684,19.22939736,0.954545455,0.863636364,1.020816511,24.99961853,24.99961853,6.501217076,0,24.99961853,3.55E-15,1002.422603,24.99961853,24.99961853,24.99961853,24.99961853,86627.37132,87220.20813,86311.47012,0.827285022,4.088486666,3
0.428824383,0.0972077,8.406793715,0.004104824,-0.054181429,58.32710508,-0.010206468,0.057200244,4.059965809,150.2347418,399.375,105.1217717,308.9727018,177.0889645,19.66484266,0.956521739,0.869565217,0.985137238,24.99961853,24.99961853,6.318427925,0,24.99961853,3.55E-15,1061.233267,24.99961853,24.99961853,24.99961853,24.99961853,86582.15744,87108.12613,86293.988,0.758150068,3.94966264,3
0.428824383,0.096747048,9.649212392,0.001943537,-0.055985081,59.14293285,-0.011900059,0.055097855,4.100304633,152.0591341,394.5833333,109.9783845,297.4292024,167.0079618,20.11895884,0.956521739,0.869565217,1.010464874,24.99961853,24.99961853,6.748678861,0,24.99961853,3.55E-15,1091.51081,24.99961853,24.99961853,24.99961853,24.99961853,86547.22623,87031.16712,86257.87713,0.660811438,3.704168332,3
0.428824383,0.096108888,10.20990724,0.002631409,-0.054859764,57.19647879,-0.011131878,0.055493176,3.91719183,153.6819637,390.4166667,112.7358827,284.8931913,162.206835,20.34989026,0.956521739,0.869565217,0.921322239,24.99961853,24.99961853,6.939867772,0,24.99961853,3.55E-15,1022.100904,24.99961853,24.99961853,24.99961853,24.99961853,86510.34011,86982.56175,86227.0715,0.593500783,3.641141315,3
0.428824383,0.097315459,10.75620752,0.002607869,-0.055459484,47.4519588,-0.012169596,0.05698686,3.926655926,149.3775934,401.6666667,122.6252296,280.1144952,146.7878633,21.21311229,0.956521739,0.869565217,0.930917872,24.99961853,24.99961853,7.116234092,0,24.99961853,3.55E-15,698.0783711,24.99961853,24.99961853,24.99961853,24.99961853,86465.85645,86952.33075,86196.15225,0.423259883,3.260771315,3
0.451285799,0.105630149,9.324504305,0.002590915,-0.060073059,66.91650987,-0.014474137,0.060450411,4.57653235,153.0612245,392,93.93038063,255.9256077,143.4957454,18.6814236,1,1,1.255143834,24.99961853,24.99961853,6.608214895,0,24.99961853,3.55E-15,1402.76556,24.99961853,24.99961853,24.99961853,24.99961853,85689.14288,86052.09188,85399.57563,0.339570469,2.744351661,3
0.451285799,0.10516455,8.946105143,0.001234214,-0.062429262,66.21699944,-0.016320465,0.059320601,4.695421089,150.7853403,397.9166667,80.36772149,256.2904263,148.476545,17.26789419,1,1,1.308093373,24.99961853,24.99961853,6.513408731,0,24.99961853,3.55E-15,1358.928647,24.99961853,24.99961853,24.99961853,24.99961853,85672.94758,86032.94488,85396.349,0.468304014,2.631398299,3
0.451285799,0.1044619,9.463143732,0.001165851,-0.061506097,62.99852096,-0.014748166,0.058004362,4.725892847,152.3178808,393.9130435,70.20132089,259.5472457,154.7188437,16.15932901,1,1,1.324310325,24.99961853,24.99961853,6.7119751,0,24.99961853,3.55E-15,1225.087263,24.99961853,24.99961853,24.99961853,24.99961853,85664.8801,86031.6875,85315.92788,0.381929403,2.759003963,3
0.451285799,0.104081416,9.419771768,0.0016767,-0.05999669,57.41095256,-0.01223698,0.055881759,4.74971304,150.6550218,398.2608696,71.9797211,270.7523189,174.7900796,16.37469153,1,1,1.338357023,24.99961853,24.99961853,6.699235364,0,24.99961853,3.55E-15,1011.868369,24.99961853,24.99961853,24.99961853,24.99961853,85629.38683,86031.53913,85234.32675,-0.043651316,3.083330526,3
0.451285799,0.104277867,8.188314409,0.002351859,-0.059785553,55.80067589,-0.011028556,0.05613108,4.838979304,146.863845,408.5416667,61.99682809,284.9446933,189.8055518,15.31587457,1,1,1.392071848,24.99961853,24.99961853,6.268302125,0,24.99961853,3.55E-15,946.5740861,24.99961853,24.99961853,24.99961853,24.99961853,85598.54699,86030.73825,85208.74663,-0.016096209,2.597576797,3
0.451285799,0.10375328,10.13900312,0.002313414,-0.060230289,52.61482674,-0.01212018,0.056171511,4.903269723,141.6110826,423.6956522,81.1447351,296.0247993,195.4151757,17.4578223,1,1,1.435335526,24.99961853,24.99961853,6.938788089,0,24.99961853,3.55E-15,842.2356665,24.99961853,24.99961853,24.99961853,24.99961853,85575.7305,86030.73825,85205.18475,0.128787542,2.452918006,3
0.451285799,0.103408796,8.907368719,0.001906664,-0.060158412,50.76297031,-0.012290887,0.054062384,5.006343134,143.0793157,419.3478261,70.9818152,316.6640749,192.8198199,16.33961707,1,1,1.506467799,24.99961853,24.99961853,6.505646091,0,24.99961853,3.55E-15,786.2305869,24.99961853,24.99961853,24.99961853,24.99961853,85548.44717,86030.73825,85196.43138,0.333358489,2.685447631,3
0.451285799,0.102291561,11.93316534,-0.00064068,-0.062047417,46.27182388,-0.012785038,0.052121717,5.246074732,141.6837782,423.4782609,88.64488663,332.0032174,165.0448165,18.14248574,0.954545455,0.954545455,1.659895669,24.99961853,24.99961853,7.509407795,0,24.99961853,3.55E-15,654.7767397,24.99961853,24.99961853,24.99961853,24.99961853,85505.95163,86030.73825,85194.838,0.360972855,3.116759056,3
0.372014968,0.102738749,12.3011394,0.000447885,-0.059987706,45.30845707,-0.012322333,0.052964021,5.223665682,136.9294606,438.1818182,89.92495227,355.0553277,146.9825037,18.26586562,1,1,1.648612188,24.99961853,24.99961853,7.602084084,0,24.99961853,3.55E-15,628.1805541,24.99961853,24.99961853,24.99961853,24.99961853,85474.55514,85866.38838,85192.23163,0.214565122,2.23281257,3
0.372014968,0.103208529,11.80116327,0.003971682,-0.055576283,42.57918854,-0.010889295,0.056173757,5.079126793,135.454079,442.9545455,90.07175182,364.9853226,139.3250858,18.2986902,1,1,1.568748157,24.99961853,24.99961853,7.432271531,0,24.99961853,3.55E-15,553.11297,24.99961853,24.99961853,24.99961853,24.99961853,85453.47356,85848.79575,85186.46213,0.42332248,2.683269061,3
0.372014968,0.100213387,11.40422207,0.004270171,-0.050949231,42.6406057,-0.010889295,0.054096076,4.990900004,136.3636364,440,93.21777219,371.0710848,129.7795185,18.61531794,1,1,1.530189854,24.99961853,24.99961853,7.284519763,0,24.99961853,3.55E-15,554.583392,24.99961853,24.99961853,24.99961853,24.99961853,85430.00476,85840.37463,85186.19888,0.703961439,3.328730494,3
0.372014968,0.099677913,11.22104551,0.005079663,-0.049136595,42.39604721,-0.00871503,0.053799585,4.96631027,135.5567509,442.6190476,92.44967871,375.6211522,122.1968597,18.53307059,1,1,1.512688466,24.99961853,24.99961853,7.228010366,0,24.99961853,3.55E-15,548.3279298,24.99961853,24.99961853,24.99961853,24.99961853,85414.34699,85829.57813,85166.25363,0.926527196,4.452168026,3
0.37963388,0.099358294,11.12528663,0.002852101,-0.04944207,44.52497098,-0.010646712,0.051737627,5.013662928,135.8490566,441.6666667,89.70598884,374.1674091,109.9671063,18.23684537,1,1,1.545340908,24.99961853,24.99961853,7.198728829,0,24.99961853,3.55E-15,612.0220348,24.99961853,24.99961853,24.99961853,24.99961853,85395.33289,85817.23225,85166.0265,1.080678544,5.905866358,3
0.391754061,0.100262109,11.07191339,0.003743644,-0.048307769,46.09442652,-0.011527199,0.053033651,5.060880453,135.315223,443.4090909,81.31414147,362.2022587,93.87501665,17.46082163,1,1,1.573073226,24.99961853,24.99961853,7.19435388,0,24.99961853,3.55E-15,657.224348,24.99961853,24.99961853,24.99961853,24.99961853,85389.02395,85760.71275,85190.475,1.084531357,6.438030157,3
0.391754061,0.100144559,10.51003207,0.003464022,-0.048619983,41.2272219,-0.011010586,0.054428505,4.860578577,135.7326478,442.0454545,69.25506145,358.2098348,89.69785223,16.17339075,1,1,1.445213847,24.99961853,24.99961853,7.025817061,0,24.99961853,3.55E-15,523.018911,24.99961853,24.99961853,24.99961853,24.99961853,85381.75759,85736.18588,85220.62863,1.540034226,7.159385698,3
0.391754061,0.100485497,8.642191965,0.005794421,-0.046793869,38.71313477,-0.008054664,0.055574037,4.589340578,136.0123648,441.1363636,54.62350743,353.9757188,94.26780924,14.42403043,1,1,1.285703775,24.99961853,24.99961853,6.364293362,0,24.99961853,3.55E-15,460.2079584,24.99961853,24.99961853,24.99961853,24.99961853,85376.51268,85734.27188,85208.185,1.444247305,6.548308266,3
0.391754061,0.101223852,10.25839749,0.00388043,-0.050091205,51.21948137,-0.009438287,0.05486201,5.175842723,136.5752716,439.3181818,69.78404292,349.0701935,96.25445279,16.23762814,1,1,1.666191901,24.99961853,24.99961853,6.945072425,0,24.99961853,3.55E-15,802.5544598,24.99961853,24.99961853,24.99961853,24.99961853,85369.53491,85728.72588,85199.60575,1.397973568,5.940753244,3
0.391754061,0.102470261,11.36840713,0.00055039,-0.052990974,54.2657703,-0.012470579,0.052123964,5.400458607,137.4284227,436.5909091,97.58136374,345.4844769,102.8861936,19.20734838,1,1,1.838747146,24.99961853,24.99961853,7.349082862,0,24.99961853,3.55E-15,901.6263311,24.99961853,24.99961853,24.99961853,24.99961853,85357.22614,85725.767,85114.22612,0.865609077,5.339799461,3
0.420154276,0.10285977,12.23419855,0.001513729,-0.052678761,59.44035274,-0.011527199,0.052582176,5.419455814,140.4255319,427.2727273,117.9807622,337.908483,113.0936798,21.07556864,1,1,1.858752207,24.99961853,24.99961853,7.634336271,0,24.99961853,3.55E-15,1083.639794,24.99961853,24.99961853,24.99961853,24.99961853,85358.23469,85725.767,85114.22612,0.628276034,3.870587397,3
0.420154276,0.104344484,13.58059883,0.002893242,-0.050679694,64.05270236,-0.010300806,0.054235337,5.443723312,145.646438,411.9565217,128.0125708,326.6879245,134.5075103,21.90890192,1,1,1.872744869,24.99961853,24.99961853,8.029269549,0,24.99961853,3.55E-15,1261.709977,24.99961853,24.99961853,24.99961853,24.99961853,85379.71167,85724.91938,85114.22612,0.509697992,2.807569588,3
0.420154276,0.106926692,13.88686531,0.003869392,-0.051252461,62.86563728,-0.008324201,0.056649939,5.247474604,146.8085106,408.6956522,124.5190123,314.174604,136.7681221,21.55161598,0.954545455,0.954545455,1.724581105,24.99961853,24.99961853,8.150858669,0,24.99961853,3.55E-15,1221.775177,24.99961853,24.99961853,24.99961853,24.99961853,85370.12291,85724.91938,85114.22612,0.629539116,2.76012108,3
0.317999753,0.085759921,11.71462642,0.002644535,-0.044695973,47.10502506,-0.007758173,0.049704869,5.113289693,142.3180593,421.5909091,97.71108894,318.7456816,186.2361399,19.03252416,1,1,1.65756995,23.92219496,23.85612488,7.417497274,0.181660678,24.99961853,0.376154683,688.5018424,23.92219496,23.62770081,23.85612488,24.11026001,85138.3692,85633.47063,84749.66075,0.087497978,2.61751625,3
0.317999753,0.084788282,7.65413946,0.00231199,-0.043496533,44.38167758,-0.008697061,0.048314507,4.744844973,140.4580153,427.173913,65.30465771,321.2104238,172.6626411,15.76620354,1,1,1.443031204,23.8806662,23.72322083,6.082761219,0.229524002,24.99961853,0.389768695,603.2812008,23.8806662,23.57030869,23.72322083,24.11026001,85105.44323,85593.84613,84739.26625,0.212869926,2.830419136,3
0.317999753,0.084992258,5.529414569,0.0012715,-0.043750347,55.91500284,-0.009209181,0.046243565,4.643072127,139.2405063,430.9090909,47.3571858,339.9229605,173.451906,13.41705028,1,1,1.365357775,23.78595028,23.63792419,5.19820565,0.200936203,24.99961853,0.365157681,950.036364,23.78595028,23.54650497,23.63792419,23.96694183,85101.60925,85626.28238,84738.86588,0.355342503,3.241640834,3
0.317999753,0.084337964,6.031617252,0.00430496,-0.039302987,57.35010227,-0.006073567,0.047797895,4.557935252,138.2198953,434.0909091,37.17517321,349.0105061,162.4524558,11.93726045,1,1,1.314893954,23.72306309,23.59954834,5.450109768,0.189883957,24.99961853,0.387203421,995.8508097,23.72306309,23.51888657,23.59954834,23.83079529,85081.6613,85521.90463,84721.66863,0.28438949,3.375358614,3
0.317999753,0.085287541,6.048753142,0.004505733,-0.040041968,60.69150948,-0.006922609,0.048613244,4.100225212,139.8884947,428.9130435,36.39751402,353.9260323,164.6486699,11.82762092,1,1,0.995778249,23.60523399,23.55487823,5.468397737,0.131685104,24.78248596,0.307394152,1112.673612,23.60523399,23.40946198,23.55487823,23.68333817,85065.75818,85521.90463,84721.53088,0.367088848,3.443565948,3
0.317999753,0.08426781,5.701911665,0.004092416,-0.040453011,57.67154074,-0.006064583,0.047851802,4.023406985,136.7875648,438.6363636,32.49745643,360.2578442,154.740533,11.1629879,1,1,0.954338302,23.49716568,23.53233337,5.288829384,0.073945503,24.19822693,0.239551757,1009.679851,23.49716568,23.31436157,23.53233337,23.62739563,85043.19174,85502.88813,84721.53088,0.528434405,4.139581126,3
0.317999753,0.08425124,5.428748129,0.0035988,-0.042016326,59.90326069,-0.007079839,0.046793869,3.960076355,136.293237,440.2272727,36.5771406,364.6035028,159.5906002,11.82054862,1,1,0.925205738,23.40262306,23.46305847,5.157751272,0.062123871,23.73420715,0.213528734,1092.509927,23.40262306,23.20091248,23.46305847,23.57027054,85029.02834,85502.88813,84721.53088,0.624166725,3.927638809,3
0.317999753,0.082719835,5.23885777,0.001158268,-0.04274183,60.38120881,-0.009492195,0.042892321,3.836443485,139.3034826,430.7142857,37.80639006,366.505457,161.722779,12.00157482,1,1,0.869034597,23.3632869,23.36524963,5.059466244,0.093727837,23.73420715,0.213993096,1109.83897,23.3632869,23.18998337,23.36524963,23.55270386,85016.83521,85502.88813,84721.53088,0.733831605,3.956633076,3
0.308997217,0.082149387,5.374772874,0.000930698,-0.042187033,61.05341485,-0.009883023,0.041731066,3.850342171,138.8429752,432.1428571,44.4422666,370.027026,160.0530598,12.95577073,1,1,0.875044481,23.34956135,23.36093903,5.128506937,0.082243462,23.73420715,0.205955787,1136.798214,23.34956135,23.18998337,23.36093903,23.53713989,85018.7881,85502.88813,84727.57825,0.728000293,4.033623528,3
0.308997217,0.083112383,6.222801072,0.003283783,-0.039305233,63.59813364,-0.007865988,0.045327139,3.922973988,142.7094105,420.4347826,52.99136073,357.3688571,156.8640329,14.06583174,0.954545455,0.909090909,0.910459845,23.33312469,23.3473587,5.50207923,0.074570732,23.69117737,0.191193396,1240.471976,23.33312469,23.18998337,23.3473587,23.46681595,85026.76629,85502.88813,84732.2535,0.658858417,4.192477685,3
0.426048152,0.085944435,5.320390034,0.008397394,-0.036488571,51.00945381,-0.003081706,0.049893545,3.659578195,147.0137825,408.125,57.39041932,336.0835817,135.9872128,14.70261344,0.956521739,0.869565217,0.791096103,23.33135689,23.3473587,5.094405272,0.072802925,23.67256165,0.188665033,809.537623,23.33135689,23.18998337,23.3473587,23.46681595,85045.97207,85502.88813,84848.427,1.29022751,4.816414813,3
0.426048152,0.086255987,5.319640368,0.006928026,-0.040084644,48.02068659,-0.004141885,0.049893545,3.633504069,147.3899693,407.0833333,55.04556814,324.9531739,135.7217274,14.39536288,0.956521739,0.869565217,0.779981119,23.34542027,23.3473587,5.089813072,0.086866302,23.83079529,0.210382599,716.9357345,23.34542027,23.18998337,23.3473587,23.46681595,85035.47903,85502.88813,84819.5755,1.374814524,5.095602299,3
0.426048152,0.086292076,4.046841164,0.004107124,-0.046409779,36.01574574,-0.00574563,0.049772253,3.561447577,148.3771252,404.375,53.17463611,315.0500305,100.1622479,14.13540335,0.956521739,0.869565217,0.75213392,23.41672081,23.3473587,4.392308896,0.158166847,24.60411072,0.328580378,408.4837845,23.41672081,23.18998337,23.3473587,23.63460541,84985.23701,85429.24288,84772.56188,0.263882053,3.719963157,3
0.426048152,0.085939805,3.702033223,0.002626593,-0.047737249,34.19196143,-0.008202909,0.047831587,3.496389399,148.3771252,404.375,45.12834654,313.0078482,97.53294102,13.04483584,0.956521739,0.869565217,0.72417864,23.58199898,23.40377808,4.219884552,0.28791832,24.99961853,0.561800771,368.1999344,23.58199898,23.19194794,23.40377808,23.7002182,84959.47181,85216.34225,84767.81588,0.027937334,2.47693026,3
0.426048152,0.08465273,3.585523462,0.001118893,-0.047460973,29.97086682,-0.009959392,0.045679783,3.456530783,152.8239203,392.6086957,39.65574381,305.5862473,97.69891732,12.29021834,0.954545455,0.863636364,0.708599282,23.76217697,23.5577774,4.157045044,0.365720062,24.99961853,0.685094828,280.2433804,23.76217697,23.22235107,23.5577774,24.10058975,84954.40233,85219.683,84770.5185,0.148557049,2.435812381,3
0.426048152,0.083762599,3.89940138,0.002139854,-0.045239539,33.07965985,-0.009137304,0.045679783,3.496768204,152.6232114,393.125,44.89298558,295.4289439,101.2599272,13.00267835,0.956521739,0.869565217,0.726880197,23.94673111,23.657341,4.323128436,0.45407074,24.99961853,0.742388712,344.6977545,23.94673111,23.35712433,23.657341,24.99961853,84938.77251,85219.77725,84746.75363,0.250926385,2.648609254,3
0.426048152,0.083791172,3.915982198,0.00295081,-0.044386005,33.98058177,-0.00802771,0.046052643,3.359725329,151.5789474,395.8333333,38.15675646,295.7470276,105.6928858,11.98950869,0.956521739,0.869565217,0.67148081,24.14390343,23.83506775,4.328685854,0.493704796,24.99961853,0.733888237,358.318508,24.14390343,23.43992233,23.83506775,24.99961853,84946.91373,85231.14462,84754.27663,0.364548222,2.674150595,3
0.426048152,0.083635766,3.802477789,0.00417892,-0.042618292,33.90306232,-0.006706979,0.047467712,3.369469171,151.5789474,395.8333333,43.80514914,291.0961293,121.8564905,12.87599893,0.956521739,0.869565217,0.674039738,24.32465107,24.6068573,4.260559399,0.191610947,24.99961853,0.698356957,352.8738032,24.32465107,23.6346817,24.6068573,24.99961853,84966.39056,85300.33975,84754.27663,0.417252394,2.745406968,3
0.426048152,0.084142822,3.935303675,0.004917146,-0.042829429,42.8536591,-0.006194859,0.049857607,3.530695724,153.2175689,391.6,33.67307424,293.7934365,119.0459568,11.23248128,0.958333333,0.875,0.740286486,24.48384239,24.99961853,4.358689574,0,24.99961853,0.650964787,571.0416971,24.48384239,23.70029449,24.99961853,24.99961853,84962.56118,85300.33975,84754.27663,0.465969064,2.882042974,3
0.426048152,0.083211951,5.257880585,0.001882729,-0.045185632,45.92060521,-0.009299027,0.045843751,3.603389423,146.7142129,408.9583333,57.57495435,321.0427982,114.0396742,14.60852074,0.956521739,0.956521739,0.779638138,24.64441299,24.99961853,5.016582025,0,24.99961853,0.552255725,657.020641,24.64441299,24.10291672,24.99961853,24.99961853,84957.28113,85296.25188,84754.27663,0.460170003,3.004020168,3
0.285790081,0.079812537,5.558681443,-0.00170643,-0.047743987,46.3421762,-0.01145083,0.043164104,3.49005805,137.5716519,436.1363636,59.72157576,346.4702969,121.8312118,14.88765355,1,1,0.733057496,24.78191002,24.99961853,5.157376255,0,24.99961853,0.441077722,668.8302133,24.78191002,24.99961853,24.99961853,24.99961853,84963.62466,85303.48263,84754.27663,0.533836608,2.967241096,3
0.421322269,0.112537973,8.673317797,0.006468586,-0.056607262,56.34953794,-0.003917271,0.065324538,4.195941752,177.9141104,337.2413793,92.22211828,194.8236382,119.052446,18.28051587,0.75,0.571428571,1.059028205,24.99961853,24.99961853,6.398427578,0,24.99961853,3.55E-15,997.3915373,24.99961853,24.99961853,24.99961853,24.99961853,84021.12685,84334.85275,83708.05125,-0.256864376,3.330315643,3
